Topic,Group ID,Documents,Words
Topic 00,2000,4.229349358254456,30.651151115147677
Topic 00,2001,3.922430285315163,27.78195179020955
Topic 00,2002,3.167828503146057,20.02746705305404
Topic 00,2003,4.1443738445783715,26.683276486141875
Topic 00,2004,6.474881512028982,47.42654574860432
Topic 00,2005,4.610935950191717,32.2774089351245
Topic 00,2006,10.434524838336158,67.44254136344524
Topic 00,2007,5.603762768749545,39.857681814603126
Topic 00,2008,7.368891880658089,53.16905256063815
Topic 00,2009,8.669471237717982,67.95610977856035
Topic 00,2010,8.31480325313566,59.27892867693734
Topic 00,2011,12.573447982750718,85.60881628357035
Topic 00,2012,10.921672668965408,80.86680460671103
Topic 00,2013,16.01150697683908,110.84012198035468
Topic 00,2014,4.2517549598039475,24.67321453624833
Topic 01,2000,2.378975208246511,14.72863709574507
Topic 01,2001,6.602059503969858,47.430653641899575
Topic 01,2002,3.0717289321873587,20.994569437435004
Topic 01,2003,3.5298489819163925,22.789612962113907
Topic 01,2004,5.033470690165232,40.13105260256738
Topic 01,2005,3.6663862790317476,20.351285889516774
Topic 01,2006,3.071076990218897,20.16819760548795
Topic 01,2007,6.186122565316575,52.186449338526614
Topic 01,2008,7.037019122283857,48.71425075235697
Topic 01,2009,3.8202534676399837,28.029584326987102
Topic 01,2010,9.318573613806542,61.606748878703826
Topic 01,2011,9.544931637106197,63.55678184920144
Topic 01,2012,12.273861600587335,83.23737560095648
Topic 01,2013,10.675252447250305,76.38552818196716
Topic 01,2014,2.034129863475722,12.641565326774169
Topic 02,2000,4.84007663037931,36.11412488082192
Topic 02,2001,4.825067014642409,34.496823084904015
Topic 02,2002,4.729868153281799,27.513481427673824
Topic 02,2003,6.884910503018478,47.73643773544797
Topic 02,2004,9.479581949136199,59.24563721285352
Topic 02,2005,4.6424999095743775,34.9581187709359
Topic 02,2006,8.114447178897068,58.16584117209352
Topic 02,2007,7.206709445379518,55.731595722402616
Topic 02,2008,11.298823923774394,72.9673351560844
Topic 02,2009,10.550407052920008,73.96971737843543
Topic 02,2010,3.8419902706562112,25.021227392934357
Topic 02,2011,10.173652954837502,72.50896286148291
Topic 02,2012,8.28898130688493,61.123535796398194
Topic 02,2013,14.554869769948898,98.77521324826418
Topic 02,2014,6.205460764218371,46.10935868000368
Topic 03,2000,3.389513820246004,27.10193808065946
Topic 03,2001,5.961106460000709,43.17610515597671
Topic 03,2002,6.704845300764343,51.32499381924333
Topic 03,2003,4.3850477991711285,30.27945479182801
Topic 03,2004,4.206793500976884,36.41156265094585
Topic 03,2005,5.6878507559363,40.33247359500784
Topic 03,2006,7.825326890846555,52.51875416145549
Topic 03,2007,6.182632378078118,44.679228509883735
Topic 03,2008,9.17965747877759,60.68542798364991
Topic 03,2009,8.087046493786724,56.122473599519125
Topic 03,2010,7.4302649078312335,50.29420209601345
Topic 03,2011,12.195832758831422,79.29860591807719
Topic 03,2012,8.062206513227945,53.976972877270455
Topic 03,2013,12.824957201447852,91.01992514487831
Topic 03,2014,2.084175198866288,14.334126190034198
Topic 04,2000,5.9818403350944225,39.74240843225514
Topic 04,2001,7.353920396781189,53.74484252334292
Topic 04,2002,4.087678849191265,27.065016370839814
Topic 04,2003,3.705683021578036,28.789357783847993
Topic 04,2004,7.105797892161861,51.21047757180478
Topic 04,2005,7.034985939565529,44.75016050970589
Topic 04,2006,3.992481927716636,28.305850091888733
Topic 04,2007,8.750460841041352,56.79519874535024
Topic 04,2008,9.54927044260516,67.49771626116878
Topic 04,2009,10.186401768799614,75.18399862026949
Topic 04,2010,7.795379547554116,50.30704634769704
Topic 04,2011,11.074321461808301,67.29076787935665
Topic 04,2012,17.028448085482243,109.83069578084418
Topic 04,2013,104.62142340580411,641.092767605406
Topic 04,2014,7.2446302636381406,46.320325055652816
Topic 05,2000,3.370954977509657,23.825653509469856
Topic 05,2001,1.6065274305311614,11.421686571199329
Topic 05,2002,5.693511772015821,40.372661523158385
Topic 05,2003,1.6512785013340876,9.562937306970344
Topic 05,2004,5.779538456755601,44.013809622756966
Topic 05,2005,7.022585707162958,42.58737016948245
Topic 05,2006,8.708936656248014,62.729007701082374
