Topic,Group ID,Documents,Words
Topic 00,1998,5.194728990857668,35.208518745009584
Topic 00,1999,3.4036076650286047,19.76237614899486
Topic 00,2000,3.877880883014215,26.36235833853957
Topic 00,2001,6.346410964862104,35.7191274270783
Topic 00,2002,5.081664144960666,28.085214578826722
Topic 00,2003,2.198025094610425,13.327698554246082
Topic 00,2004,6.386721433394897,40.046472204733966
Topic 00,2005,11.85446333697038,66.94873963495415
Topic 00,2006,4.531776944569766,29.012431439149573
Topic 00,2007,7.635360343447237,47.271004707960444
Topic 00,2008,4.124596999129605,26.695748830866425
Topic 00,2009,14.424270491428949,89.86171607459514
Topic 00,2010,8.059173621429826,50.180607719960705
Topic 00,2011,9.81269958096152,62.032143758950696
Topic 00,2012,7.283457764196621,43.93521998239856
Topic 00,2013,6.086933398013758,37.20672065941625
Topic 00,2014,2.5699893321521907,15.448014023349852
Topic 01,1998,3.266513488335396,19.698920432304348
Topic 01,1999,1.2871237745192574,6.500154965737149
Topic 01,2000,4.84261169731067,37.51249943493621
Topic 01,2001,2.097172486999849,13.914835462405206
Topic 01,2002,3.7897010992754074,28.72493744645859
Topic 01,2003,4.412050415880002,29.198363828515156
Topic 01,2004,4.249616285245679,30.414365031517185
Topic 01,2005,11.803581489523875,75.60289511085665
Topic 01,2006,7.212962269473694,48.60826994046521
Topic 01,2007,10.569330540822547,62.752228638699734
Topic 01,2008,3.778458219407278,27.04487750320714
Topic 01,2009,11.697155604493087,82.34127795681006
Topic 01,2010,12.92834051347522,87.39781001689089
Topic 01,2011,11.898402539088883,72.79538470450599
Topic 01,2012,3.0087770045532225,18.444648959387557
Topic 01,2013,6.670702082247667,45.20600797217916
Topic 01,2014,2.2185404261124515,14.966961970048473
Topic 02,1998,4.420776890540095,25.32051091302033
Topic 02,1999,0.7242745407710272,5.85424364268007
Topic 02,2000,3.969755999429548,23.49025225286051
Topic 02,2001,6.6750193645850455,41.50632026858643
Topic 02,2002,3.665357103400588,23.569424325598362
Topic 02,2003,5.897775773664792,36.01023463129026
Topic 02,2004,2.5907146237125205,18.056773643572257
Topic 02,2005,3.7972428632446915,24.438868478611443
Topic 02,2006,4.551687397235309,28.66169978581062
Topic 02,2007,7.581859855551546,46.36977963035214
Topic 02,2008,10.01828145452429,59.733567693815246
Topic 02,2009,8.333131898782488,47.02202093867246
Topic 02,2010,8.695374141989133,54.267195258891945
Topic 02,2011,5.173143857978816,34.412707134813935
Topic 02,2012,3.703611791691045,22.41531753584497
Topic 02,2013,6.135996976777845,36.56046551611033
Topic 02,2014,0.46831319676554145,2.363302962600656
Topic 03,1998,2.8458598106500927,19.40033264815161
Topic 03,1999,3.419605734790087,19.59896218185779
Topic 03,2000,2.459284288974189,15.230252884186154
Topic 03,2001,2.867210894868599,16.399371781381433
Topic 03,2002,4.50924814001662,27.152011566601526
Topic 03,2003,5.8288180941190895,39.74423105633058
Topic 03,2004,2.796590703431339,17.6437904346272
Topic 03,2005,4.9861723765293,29.939563094472906
Topic 03,2006,5.389677038676018,32.61622433130702
Topic 03,2007,9.941473453127845,58.49254189828516
Topic 03,2008,8.233040132554924,48.30964401141566
Topic 03,2009,3.3779568904522805,22.315168844087893
Topic 03,2010,7.208142880726548,48.9940555463486
Topic 03,2011,11.89761514039192,75.89179693394978
Topic 03,2012,8.926757713715217,58.30291570949115
Topic 03,2013,4.16018380800127,30.09488735232307
Topic 03,2014,3.719223295582183,24.300687153107386
Topic 04,1998,2.031231739180962,13.4922010884491
Topic 04,1999,3.83929045494658,24.61132721874688
Topic 04,2000,3.536955306357227,22.898968169086988
Topic 04,2001,5.475047471939586,34.24861711730258
Topic 04,2002,4.644540357600113,32.72845458814431
Topic 04,2003,4.849757291697539,32.56815490294903
Topic 04,2004,5.945698974254017,34.94343509157316
Topic 04,2005,7.553097388039113,47.490929625395204
Topic 04,2006,3.235554741203643,22.3001710419774
Topic 04,2007,10.314472628328385,60.37451130342805
Topic 04,2008,9.204139463336915,61.93665122445156
Topic 04,2009,8.55401192838405,50.770938382750316
Topic 04,2010,6.190299319598716,44.76527213504496
Topic 04,2011,12.949701496382183,79.1311420672146
Topic 04,2012,9.384353792503347,61.72605228231081
Topic 04,2013,7.843756043471501,49.224499591628174
Topic 04,2014,2.4276849782527368,15.59732275984447
Topic 05,1998,3.9536843649890074,27.296805296105774
Topic 05,1999,4.32703984078146,32.480328046694595
Topic 05,2000,2.1015487486914544,13.649531826040528
Topic 05,2001,5.013866990700766,32.52735871676716
Topic 05,2002,5.790700538967643,36.75692418851191
Topic 05,2003,11.49744296618014,75.58292655020921
Topic 05,2004,1.9710467397489322,14.246365491996825
Topic 05,2005,5.982078674079124,37.17649982068089
Topic 05,2006,11.836094672695719,80.78696501542845
Topic 05,2007,2.6034167224658193,17.64705397673889
Topic 05,2008,12.408198892884142,81.7738865105558
Topic 05,2009,4.672743627336558,29.751625958043384
Topic 05,2010,8.392394404356619,54.002153627357224
Topic 05,2011,6.799612363967745,39.9706231333518
Topic 05,2012,11.240157310981832,73.46303101105555
Topic 05,2013,5.430242876933132,35.36464217275189
Topic 05,2014,2.6536246341925054,16.9485037319537
Topic 06,1998,2.790977764244467,16.1020698742575
Topic 06,1999,2.706468343857999,17.525949884753313
Topic 06,2000,6.118920581626395,37.92986180006498
Topic 06,2001,3.7016358870786723,27.949381217051883
Topic 06,2002,5.571664873893517,39.93505905988013
Topic 06,2003,3.956551340294292,23.797733491742942
Topic 06,2004,2.4150086501892054,17.32960480179379
Topic 06,2005,5.175062939135373,32.684375578386216
Topic 06,2006,5.623831781906487,30.628840072525183
Topic 06,2007,8.541354094943241,47.09587734314733
Topic 06,2008,8.528201964270176,51.7431809277748
Topic 06,2009,10.687860155561712,73.53645150476741
Topic 06,2010,11.375652571448502,64.6096574222038
Topic 06,2011,15.20577822506463,91.1277099161933
Topic 06,2012,8.10332119270483,50.810531744014234
Topic 06,2013,3.841316060259593,23.385824545524095
Topic 06,2014,3.4224018811290886,18.763040324754016
Topic 07,1998,3.568729250211814,19.45207143389174
Topic 07,1999,12.15871417514811,79.18457482983517
Topic 07,2000,4.698858345246327,30.768993354834677
Topic 07,2001,13.67136727529304,80.86268923056716
Topic 07,2002,5.5016471215532645,34.91985193170817
Topic 07,2003,11.605024299179336,79.54813550054014
Topic 07,2004,0.893347720469508,6.6882855050397705
Topic 07,2005,12.089466824429579,81.41531426613163
Topic 07,2006,4.7829922559735145,32.57440981038781
Topic 07,2007,13.326962536401883,88.65472325549729
Topic 07,2008,8.68626295297733,54.35263528955881
Topic 07,2009,9.218935279170498,61.737300854296635
Topic 07,2010,4.335203578628668,26.347821423176192
Topic 07,2011,7.468122519441497,47.16833497402435
Topic 07,2012,2.9335653553686702,17.394365229544874
Topic 07,2013,7.1781757638811055,45.140992638462095
Topic 07,2014,1.0198445855314178,6.229767602745729
Topic 08,1998,2.5628268647017105,16.020363375739645
Topic 08,1999,2.86158520566375,19.597560100303347
Topic 08,2000,4.874361405057288,30.801942017858135
Topic 08,2001,6.1209696727418645,37.08273215299772
Topic 08,2002,6.236180557416536,42.65385975005251
Topic 08,2003,5.619349014484666,38.10286576890536
Topic 08,2004,5.146328027495957,29.924304926414624
