Topic,Group ID,Documents,Words
Topic 00,1976,0.001618506282305895,0.008092531411529475
Topic 00,1977,0.04714395008633607,0.27449114033284766
Topic 00,1978,0.06821787881771288,0.3779445567195211
Topic 00,1980,-2.364792563144406E-4,-0.0011823962815722029
Topic 00,1981,0.006212632443153059,0.031063162215765293
Topic 00,1982,0.11790071686254147,0.6019347417204817
Topic 00,1983,0.13297699648623254,0.6646379365721009
Topic 00,1985,0.008215263078383554,0.04798355424300043
Topic 00,1986,-1.3927951919286054E-4,-7.605835713222192E-4
Topic 00,1987,0.0017189100251298447,0.012032370175908913
Topic 00,1988,0.00306761844136287,0.015338092206814351
Topic 00,1990,1.2613217223159413E-4,6.306608611579707E-4
Topic 00,1991,0.0012646313376016257,0.006323156688008128
Topic 00,1992,0.006167714876547374,0.030838574382736867
Topic 00,1993,0.01255781142622739,0.06767316590024908
Topic 00,1995,-1.1356174469879398E-4,-6.004791059177625E-4
Topic 00,1997,0.06910996446630222,0.34554982233151105
Topic 00,1998,7.020464692919647E-4,0.003510232346459823
Topic 00,2002,0.0014543685288707004,0.007271842644353502
Topic 00,2004,0.00413051456866961,0.02065257284334805
Topic 00,2005,0.0013352547165524458,0.006676273582762229
Topic 00,2006,0.004713158508254881,0.026783173682939032
Topic 00,2007,0.035735141657911876,0.18249369026867795
Topic 00,2008,0.0064964622833926615,0.03237254303040936
Topic 00,2009,0.01153446095577901,0.06923045375788103
Topic 00,2010,-1.5350498890733617E-4,-7.675249445366808E-4
Topic 00,2011,0.00899903525092518,0.0449951762546259
Topic 00,2012,0.006995323767253793,0.034976618836268965
Topic 00,2013,0.015374631628624342,0.09326902822742318
Topic 00,2014,-2.361636865397746E-5,-1.180818432698873E-4
Topic 01,1976,5.717515877707648E-4,0.002858757938853824
Topic 01,1977,0.0035132966142602546,0.018829173035592527
Topic 01,1978,0.002797677259915239,0.015196521217837813
Topic 01,1980,-1.7501824114584798E-4,-8.750912057292399E-4
Topic 01,1981,0.001176632068927837,0.0058831603446391845
Topic 01,1982,1.007030657184102,5.036243155625675
Topic 01,1983,0.0030438485137692845,0.014232813086664086
Topic 01,1985,0.22035057071724037,1.3216548421659615
Topic 01,1986,1.0064006478068164,6.038418949185307
Topic 01,1987,4.558610266152279E-4,0.003191027186306595
Topic 01,1988,7.783318539769328E-4,0.003891659269884664
Topic 01,1990,3.981623379998846E-5,1.990811689999423E-4
Topic 01,1991,2.1701984241859622E-4,0.0010850992120929812
Topic 01,1992,0.924819065619625,4.624095328098125
Topic 01,1993,0.0021528587138591555,0.012163447521585498
Topic 01,1995,-2.5351568793867537E-5,-1.371624708364235E-4
Topic 01,1997,0.0014869179328331613,0.007434589664165806
Topic 01,1998,2.8523209327867803E-4,0.0014261604663933904
Topic 01,2002,5.410281675917214E-4,0.002705140837958607
Topic 01,2004,9.681539332821816E-4,0.004840769666410908
Topic 01,2005,4.684261197797763E-4,0.0023421305988988814
Topic 01,2006,0.0013100413947340884,0.007305258148662611
Topic 01,2007,0.0024447903744950136,0.013084830703169341
Topic 01,2008,0.250164799243784,1.250364507064623
Topic 01,2009,0.4856980019564394,2.914197743677033
Topic 01,2010,-1.543659842286131E-4,-7.718299211430656E-4
Topic 01,2011,0.0012018387789072724,0.006009193894536362
Topic 01,2012,0.001283735234576266,0.00641867617288133
Topic 01,2013,0.2598990186873294,1.559728840286048
Topic 01,2014,-9.18070858356691E-6,-4.590354291783455E-5
Topic 02,1976,7.070786224586913E-4,0.0035353931122934566
Topic 02,1977,0.3509912355911401,2.102843569451709
Topic 02,1978,0.003986426486296987,0.021662069356624344
Topic 02,1980,-2.9493084709072075E-4,-0.0014746542354536038
Topic 02,1981,0.001572181553692458,0.00786090776846229
Topic 02,1982,0.003855523642385543,0.020802204555036008
Topic 02,1983,0.004797044971708603,0.023646091928723505
Topic 02,1985,0.8063783622061198,4.32737021135649
Topic 02,1986,-0.0015491802949987137,-0.009275848137081601
Topic 02,1987,6.101845554270696E-4,0.0042712918879894875
Topic 02,1988,0.0010390649994581247,0.005195324997290624
Topic 02,1990,6.0854191915878E-5,3.0427095957939E-4
Topic 02,1991,3.7879217554166484E-4,0.0018939608777083243
Topic 02,1992,0.001994351049186837,0.009971755245934185
Topic 02,1993,0.0031786681211824624,0.01815470968849026
Topic 02,1995,-1.2514097505221335E-4,-6.421266864482555E-4
Topic 02,1997,0.002153621347805271,0.010768106739026352
Topic 02,1998,0.4797984462000401,2.3989922310002005
Topic 02,2002,6.728100791734256E-4,0.0033640503958671276
Topic 02,2004,0.001272825236566924,0.00636412618283462
Topic 02,2005,5.841793589251985E-4,0.0029208967946259923
Topic 02,2006,0.0017653291932483172,0.009879863285668209
Topic 02,2007,0.003385696563780149,0.01806454952941145
Topic 02,2008,0.0020154373507701912,0.00997815362147415
