Topic,Group ID,Documents,Words
Topic 00,1999,-1.969368799077373E-5,-1.1816212794464237E-4
Topic 00,2000,0.0032631362809773822,0.017395328487783406
Topic 00,2001,0.001957236615395365,0.01174341969237219
Topic 00,2002,0.0022854972665301283,0.011427486332650642
Topic 00,2003,-1.3119862479718536E-4,-7.047395138908943E-4
Topic 00,2004,0.0035046423993639986,0.021027854396183994
Topic 00,2005,6.906118345172368E-4,0.0034046553206310455
Topic 00,2006,-6.94929639346998E-5,-3.47464819673499E-4
Topic 00,2007,-3.8716920255648757E-4,-0.0019358460127824378
Topic 00,2008,0.7281717568169619,3.6408587840848092
Topic 00,2009,-5.170147696783211E-5,-2.5850738483916054E-4
Topic 00,2010,0.0016150374451768083,0.008075187225884042
Topic 00,2011,0.003239951309511184,0.01619975654755592
Topic 00,2012,5.54986012646646E-4,0.003329916075879876
Topic 00,2013,0.002742724044196922,0.019157672801976854
Topic 01,1999,-1.6635078562951445E-5,-9.981047137770867E-5
Topic 01,2000,0.0023576631409781457,0.012614735491309433
Topic 01,2001,0.007550153572414464,0.04530092143448679
Topic 01,2002,0.0015290379100560637,0.007645189550280319
Topic 01,2003,-1.1771361606831018E-5,-6.789871011579301E-5
Topic 01,2004,0.11444099932746601,0.6866459959647961
Topic 01,2005,0.5004127510139696,2.50205500364532
Topic 01,2006,-9.64123020492814E-6,-4.82061510246407E-5
Topic 01,2007,-6.848644159324752E-6,-3.424322079662376E-5
Topic 01,2008,0.003030151919582348,0.01515075959791174
Topic 01,2009,-9.730025747911777E-5,-4.8650128739558885E-4
Topic 01,2010,0.0013521492742612055,0.006760746371306027
Topic 01,2011,0.009483046496784494,0.047415232483922466
Topic 01,2012,0.2820508145567537,1.692304887340522
Topic 01,2013,0.0018437075051150912,0.012883493771870085
Topic 02,1999,-1.0378594801332214E-4,-6.227156880799328E-4
Topic 02,2000,0.021651800388420538,0.11057228672911362
Topic 02,2001,0.016762924112788645,0.10057754467673187
Topic 02,2002,0.06940515576285376,0.3470257788142688
Topic 02,2003,-6.780970741361654E-5,-3.7494742414153823E-4
Topic 02,2004,0.03647297487500823,0.2188378492500494
Topic 02,2005,0.0015561868957039908,0.007751424997143662
Topic 02,2006,1.000779588690902,5.0038979434545094
Topic 02,2007,-3.369736938748282E-5,-1.684868469374141E-4
Topic 02,2008,1.0239328729282928,5.119664364641464
Topic 02,2009,-2.415177764155285E-4,-0.0012075888820776426
Topic 02,2010,0.003893187401483587,0.019465937007417937
Topic 02,2011,0.0319928802468931,0.15996440123446548
Topic 02,2012,0.0012970508299386097,0.007782304979631658
Topic 02,2013,1.0332355040687389,5.248090217018399
Topic 03,1999,-1.0378598063525354E-4,-6.227158838115212E-4
Topic 03,2000,1.0228022517041604,5.1163245432596085
Topic 03,2001,0.016762922923629655,0.10057753754177792
Topic 03,2002,0.06940520059993943,0.34702600299969716
