Topic,Group ID,Documents,Words
Topic 00,2004,8.991374707497344E-4,0.004495687353748672
Topic 00,2005,3.4716467847579916E-4,0.0024753087679156268
Topic 00,2006,0.0017732033603111183,0.00886601680155559
Topic 00,2007,6.292484952939496E-4,0.0037754909717636976
Topic 00,2009,0.7579913839550627,4.1466798028263785
Topic 00,2010,0.0019550314806463173,0.009775157403231587
Topic 00,2011,-1.2082428597029037E-4,-6.041214298514518E-4
Topic 00,2012,7.004305698468576E-4,0.0034960822287472115
Topic 01,2004,0.0042068303235393515,0.021034151617696756
Topic 01,2005,1.0021884205008431,5.0148394594833245
Topic 01,2006,0.020489383195714778,0.10244691597857389
Topic 01,2007,0.011795335355361303,0.07077201213216783
Topic 01,2009,0.006592853744982482,0.03510075693975113
Topic 01,2010,0.0426482436317942,0.213241218158971
Topic 01,2011,-1.3084362322880207E-5,-6.542181161440103E-5
Topic 01,2012,0.015858871359383325,0.07926911323796355
Topic 02,2004,0.0042068303235393515,0.021034151617696756
Topic 02,2005,0.0019111095069954537,0.013452904514086702
Topic 02,2006,0.020489383195714785,0.10244691597857392
Topic 02,2007,0.011795335355361317,0.07077201213216791
Topic 02,2009,0.006592853744982481,0.03510075693975112
Topic 02,2010,0.04264824363179411,0.21324121815897057
Topic 02,2011,-1.3084362322879968E-5,-6.542181161439984E-5
Topic 02,2012,0.01585887135938336,0.07926911323796372
Topic 03,2004,0.0042068303235393515,0.021034151617696756
Topic 03,2005,0.001911109506995452,0.013452904514086692
Topic 03,2006,0.0204893831957147,0.1024469159785735
Topic 03,2007,0.011795335355361274,0.07077201213216765
Topic 03,2009,0.006592853744982483,0.035100756939751135
Topic 03,2010,0.04264824363179437,0.21324121815897185
Topic 03,2011,-1.3084362322880576E-5,-6.542181161440288E-5
Topic 03,2012,0.015858871359383287,0.07926911323796336
Topic 04,2004,-6.193923999321515E-4,-0.0030969619996607575
Topic 04,2005,0.6626745988985981,4.63875703245722
Topic 04,2006,0.0021388414577843077,0.010694207288921538
Topic 04,2007,6.323759403761177E-4,0.003794255642256706
Topic 04,2009,0.44487042613089933,2.668881826252333
Topic 04,2010,0.9057885786893861,4.5289428934469305
Topic 04,2011,-1.9053244889504487E-5,-9.526622444752244E-5
Topic 04,2012,8.996073671578737E-5,3.0178846276534394E-4
Topic 05,2004,0.0042068303235393515,0.021034151617696756
Topic 05,2005,0.001911109506995452,0.013452904514086692
Topic 05,2006,0.0204893831957147,0.1024469159785735
Topic 05,2007,0.011795335355361274,0.07077201213216765
Topic 05,2009,0.006592853744982484,0.035100756939751135
Topic 05,2010,0.04264824363179436,0.21324121815897182
Topic 05,2011,-1.3084362322880554E-5,-6.542181161440277E-5
Topic 05,2012,0.015858871359383287,0.07926911323796336
Topic 06,2004,0.004206830323539351,0.021034151617696752
Topic 06,2005,0.001911109506995452,0.013452904514086692
Topic 06,2006,0.020489383195714698,0.10244691597857349
Topic 06,2007,0.011795335355361274,0.07077201213216765
Topic 06,2009,0.006592853744982483,0.03510075693975112
Topic 06,2010,0.04264824363179436,0.21324121815897182
Topic 06,2011,-1.3084362322880576E-5,-6.542181161440288E-5
Topic 06,2012,0.01585887135938329,0.07926911323796337
Topic 07,2004,0.0042068303235393515,0.021034151617696756
Topic 07,2005,0.001911109506995452,0.013452904514086692
Topic 07,2006,0.020489383195714743,0.10244691597857372
Topic 07,2007,0.011795335355361281,0.07077201213216769
Topic 07,2009,0.006592853744982483,0.03510075693975112
Topic 07,2010,0.042648243631794286,0.21324121815897143
Topic 07,2011,-1.308436232288038E-5,-6.54218116144019E-5
Topic 07,2012,0.015858871359383315,0.0792691132379635
Topic 08,2004,0.0017290559491021007,0.008645279745510503
Topic 08,2005,7.573826105765732E-4,0.0053288744463262
Topic 08,2006,0.003832420428373692,0.01916210214186846
Topic 08,2007,0.18293769305146104,1.0976261583087663
Topic 08,2009,0.002341267613134828,0.012211821211339534
Topic 08,2010,0.0037094681782437132,0.018547340891218567
Topic 08,2011,3.329727098696454E-5,1.664863549348227E-4
Topic 08,2012,0.12381031055529199,0.6190394551400779
Topic 09,2004,0.002620722434695773,0.013103612173478866
Topic 09,2005,0.0031238503283642855,0.021916998901563588
Topic 09,2006,0.1445107050589377,0.7225535252946884
Topic 09,2007,0.024100497947287153,0.14460298768372293
Topic 09,2009,0.013552049075422214,0.07851902685961834
Topic 09,2010,0.00736525461516812,0.036826273075840604
Topic 09,2011,8.400781202818875E-6,4.200390601409438E-5
Topic 09,2012,0.004690190730755871,0.023433418322009417
Topic 10,2004,0.004206830323539351,0.021034151617696752
Topic 10,2005,0.001911109506995452,0.013452904514086692
Topic 10,2006,0.0204893831957147,0.1024469159785735
Topic 10,2007,0.011795335355361274,0.07077201213216765
Topic 10,2009,0.006592853744982483,0.03510075693975112
Topic 10,2010,0.042648243631794355,0.2132412181589718
Topic 10,2011,-1.3084362322880576E-5,-6.542181161440288E-5
Topic 10,2012,0.01585887135938329,0.07926911323796337
Topic 11,2004,0.0042068303235393515,0.021034151617696756
Topic 11,2005,0.001911109506995452,0.013452904514086692
Topic 11,2006,0.0204893831957147,0.1024469159785735
Topic 11,2007,0.011795335355361274,0.07077201213216765
Topic 11,2009,0.006592853744982483,0.035100756939751135
Topic 11,2010,0.04264824363179436,0.21324121815897182
Topic 11,2011,-1.3084362322880554E-5,-6.542181161440277E-5
Topic 11,2012,0.015858871359383287,0.07926911323796336
Topic 12,2004,0.004206830323539351,0.021034151617696752
Topic 12,2005,0.001911109506995452,0.013452904514086692
Topic 12,2006,0.020489383195714698,0.10244691597857349
Topic 12,2007,0.011795335355361274,0.07077201213216765
Topic 12,2009,0.006592853744982482,0.03510075693975113
Topic 12,2010,0.04264824363179436,0.21324121815897182
Topic 12,2011,-1.3084362322880576E-5,-6.542181161440288E-5
Topic 12,2012,0.01585887135938329,0.07926911323796337
Topic 13,2004,0.004206830323539351,0.021034151617696752
Topic 13,2005,0.0019111095069954509,0.013452904514086685
Topic 13,2006,0.02048938319571468,0.1024469159785734
Topic 13,2007,0.011795335355361253,0.07077201213216752
Topic 13,2009,0.006592853744982483,0.035100756939751135
Topic 13,2010,0.04264824363179441,0.21324121815897207
Topic 13,2011,-1.308436232288065E-5,-6.542181161440326E-5
Topic 13,2012,0.015858871359383287,0.07926911323796336
Topic 14,2004,0.0042068303235393515,0.021034151617696756
Topic 14,2005,0.001911109506995452,0.013452904514086692
Topic 14,2006,0.0204893831957147,0.1024469159785735
Topic 14,2007,0.01179533535536126,0.07077201213216756
Topic 14,2009,0.006592853744982485,0.035100756939751135
Topic 14,2010,0.04264824363179438,0.2132412181589719
Topic 14,2011,-1.3084362322880564E-5,-6.542181161440282E-5
Topic 14,2012,0.015858871359383287,0.07926911323796336
Topic 15,2004,0.0017279413746542711,0.008639706873271355
Topic 15,2005,7.400275405123067E-4,0.005207366638248387
