Topic,Group ID,Documents,Words
Topic 00,2010,6.565120105574834E-4,0.0038619135214433974
Topic 00,2011,1.417301462948732,8.096107060072315
Topic 00,2012,2.7993234854320757,14.018522829130713
Topic 00,2013,1.2060219226116675,6.281570379401809
Topic 00,2014,1.6009157473774995,8.82409288941651
Topic 01,2010,-0.001214741149580357,-0.005377156099693293
Topic 01,2011,0.05160459834542975,0.27300543265669697
Topic 01,2012,4.639454670255838,25.05853038373404
Topic 01,2013,4.751568145071827,28.35657536175173
Topic 01,2014,0.0067276223537258,0.0354566771955932
Topic 02,2010,0.18393481986885651,1.1034028204022925
Topic 02,2011,0.004237626613352667,0.027972756590395855
Topic 02,2012,1.4690499770994214,10.509916753401065
Topic 02,2013,1.0409860344414061,5.207835672534738
Topic 02,2014,1.3772176649367167,9.90566982069797
Topic 03,2010,5.34454678686599E-4,0.0033869500303250564
Topic 03,2011,1.0084410265155312,5.075831051864993
Topic 03,2012,3.240964772492596,18.29179056638267
Topic 03,2013,1.8200100780897497,11.23997688268449
Topic 03,2014,0.923879504059249,6.164205628517671
Topic 04,2010,6.199538297899307E-4,0.003495333468956833
Topic 04,2011,1.1381841880299965,5.69328185540132
Topic 04,2012,1.1883747079228615,8.676551633650313
Topic 04,2013,3.4295686874167735,19.53848845434466
Topic 04,2014,1.0136090032859888,5.0723303826281425
Topic 05,2010,0.0011009218944524294,0.006002356343809828
Topic 05,2011,0.004074924018871743,0.02558453672489285
Topic 05,2012,1.0019038819658568,5.571882613107365
Topic 05,2013,1.0184039448535045,5.0985237956353
Topic 05,2014,3.4158004969029916,18.782856405185207
Topic 06,2010,0.9843031923425918,5.907593391241293
Topic 06,2011,3.2778856165552854,20.354294609610058
Topic 06,2012,3.30368916002156,20.478601909462597
Topic 06,2013,2.8829994255565836,16.02904612602835
Topic 06,2014,0.26094305052086586,1.7983539786252178
Topic 07,2010,1.277994452606346,7.667860174497645
Topic 07,2011,0.002933160084560451,0.0204721872389492
Topic 07,2012,4.967733720847931,29.633004683828343
Topic 07,2013,2.396935804257801,15.933562357297543
Topic 07,2014,2.041627154145199,12.680883283327407
Topic 08,2010,0.0022577342925365457,0.013201864431172614
Topic 08,2011,1.0136324554802392,5.074687556597656
Topic 08,2012,2.3440553054844124,12.740373905103535
Topic 08,2013,2.4678791444298214,14.575389997740253
Topic 08,2014,0.8848953368265619,6.095059481152197
Topic 09,2010,0.559450522180203,2.7994380751204493
Topic 09,2011,0.010784949913786153,0.06445988958151572
Topic 09,2012,4.112651031303081,21.452070944592595
Topic 09,2013,1.1909838599162157,7.617180651747011
Topic 09,2014,0.014498525749381852,0.07559048247011046
Topic 10,2010,0.003792516395841152,0.022463879667958975
Topic 10,2011,0.004094321560723685,0.02781095138976956
Topic 10,2012,0.01347640582075562,0.07623743013412074
Topic 10,2013,3.085422135856543,19.32321355295042
Topic 10,2014,2.3902433637385925,14.50668730757231
Topic 11,2010,0.06908186220199594,0.34594891774618985
Topic 11,2011,0.5451047556089467,4.728618583784698
Topic 11,2012,1.0862854742182015,6.065664791461053
Topic 11,2013,3.4915760075324767,22.03990048583365
Topic 11,2014,1.5035671266782487,9.524521888039011
Topic 12,2010,-1.355477853109246E-4,-2.8971173362536034E-4
Topic 12,2011,0.0031128838512654708,0.021438648831879112
Topic 12,2012,2.4894760491482733,14.360168469922055
Topic 12,2013,2.588273848163463,16.44901202390498
Topic 12,2014,0.38151181823205144,2.2864778912844486
Topic 13,2010,9.679708301795135E-4,0.005461992510015356
Topic 13,2011,0.8508278761785654,4.270137968319973
Topic 13,2012,1.8994417399091714,10.629287779920507
Topic 13,2013,0.5362183431982166,3.4014780681352565
Topic 13,2014,1.286556266469132,6.439110013731487
Topic 14,2010,8.934301800592184E-4,0.005057364762837692
Topic 14,2011,1.0355470133679407,6.216640671474023
Topic 14,2012,0.8435082559098869,5.204966013932708
Topic 14,2013,0.05815681221317565,0.32139324894523946
Topic 14,2014,2.706660906709813,18.67242668138315
Topic 15,2010,0.0030403937053481087,0.017060977502734845
Topic 15,2011,1.0870824799547931,6.998816223726868
Topic 15,2012,3.2280512125398344,17.278031159242694
Topic 15,2013,1.825604184650488,9.129219317312243
Topic 15,2014,0.010647399455414848,0.05598421796071901
Topic 16,2010,0.010151262665007543,0.056407007113691114
Topic 16,2011,1.0210636158298552,8.13425960126909
Topic 16,2012,2.6048777226856856,14.110706982274944
Topic 16,2013,1.6739150697851681,9.959757728348693
Topic 16,2014,2.996362877123576,16.997382213369555
Topic 17,2010,0.004947062163519065,0.029404955921182144
Topic 17,2011,0.27783563856305676,2.4927989779355917
Topic 17,2012,1.7205278683691196,9.60223125232503
Topic 17,2013,2.8846325991546222,16.905182211812214
Topic 17,2014,1.0134259562929318,5.075373283938652
Topic 18,2010,1.031160122951667,5.156050508524108
Topic 18,2011,0.05650023443549492,0.2929163936504646
Topic 18,2012,3.8939590668673025,30.378109222914237
Topic 18,2013,4.877584040609108,26.440849555301583
Topic 18,2014,0.5238118874319688,2.7676784781549015
Topic 19,2010,0.0015315678088117686,0.008876769062499821
Topic 19,2011,1.433428360039025,8.708060573573464
Topic 19,2012,2.2577369843939237,11.704419711382643
Topic 19,2013,3.159528603536539,20.089693555534566
Topic 19,2014,0.6846809677772775,3.624069873011548
Topic 20,2010,1.4539284108194134E-4,0.0010482129365936045
Topic 20,2011,0.002551576547220532,0.015638553122188634
Topic 20,2012,3.2022895565187977,21.846381876702004
Topic 20,2013,4.025368650498544,21.17138195564078
Topic 20,2014,1.9159530459594472,10.50302795143567
Topic 21,2010,0.0013004004336578698,0.007250353723338689
Topic 21,2011,0.4132167006477183,2.0701335913737546
Topic 21,2012,3.6796229806425798,25.86886575949382
Topic 21,2013,2.0491176443071453,10.260184526877186
Topic 21,2014,1.3496898436733562,9.378878586135764
Topic 22,2010,0.03273409014049635,0.19630264400342154
Topic 22,2011,0.5631565868827031,5.069158208499927
Topic 22,2012,5.768670711749897,36.81960408074531
Topic 22,2013,3.894578029717949,20.73025279222653
