Topic,Group ID,Documents,Words
Topic 00,2004,-2.886152455467611E-5,-1.4430762277338054E-4
Topic 00,2006,0.0026822898181180664,0.016093738908708397
Topic 00,2008,0.04744540783760251,0.284672447025615
Topic 00,2009,0.05368751911228084,0.26843759556140423
Topic 00,2010,-3.19022416583842E-5,-1.5951120829192102E-4
Topic 00,2011,-2.0289060340279805E-5,-1.0144530170139903E-4
Topic 00,2012,0.04280003485721643,0.21400017428608215
Topic 00,2013,0.037294675891060836,0.18645690768969453
Topic 01,2004,-2.8861524554676155E-5,-1.4430762277338078E-4
Topic 01,2006,0.0026822898181180664,0.016093738908708397
Topic 01,2008,0.047445407837602434,0.2846724470256146
Topic 01,2009,0.05368751911228073,0.2684375955614036
Topic 01,2010,-3.1902241658384297E-5,-1.5951120829192148E-4
Topic 01,2011,-2.028906034027978E-5,-1.0144530170139889E-4
Topic 01,2012,0.042800034857216625,0.21400017428608312
Topic 01,2013,0.037294675891060836,0.18645690768969453
Topic 02,2004,1.0009154427862708,5.004577213931354
Topic 02,2006,0.0026822898181180664,0.016093738908708397
Topic 02,2008,0.04744540783760249,0.28467244702561495
Topic 02,2009,0.05368751911228071,0.26843759556140356
Topic 02,2010,1.0007464170144598,5.003732085072299
Topic 02,2011,-2.028906034027978E-5,-1.0144530170139889E-4
Topic 02,2012,0.0428000348572166,0.21400017428608298
Topic 02,2013,0.03729467589106083,0.1864569076896945
Topic 03,2004,-2.8861524554676128E-5,-1.4430762277338065E-4
Topic 03,2006,0.0026822898181180664,0.016093738908708397
Topic 03,2008,0.04744540783760251,0.28467244702561506
Topic 03,2009,0.05368751911228077,0.2684375955614039
Topic 03,2010,-3.190224165838424E-5,-1.595112082919212E-4
Topic 03,2011,-2.0289060340279792E-5,-1.0144530170139896E-4
Topic 03,2012,0.04280003485721651,0.21400017428608253
Topic 03,2013,0.03729467589106082,0.18645690768969445
Topic 04,2004,-2.886152455467617E-5,-1.4430762277338086E-4
Topic 04,2006,0.0026822898181180664,0.016093738908708397
Topic 04,2008,0.047445407837602455,0.2846724470256147
Topic 04,2009,0.05368751911228066,0.2684375955614033
Topic 04,2010,-3.190224165838431E-5,-1.5951120829192156E-4
Topic 04,2011,-2.028906034027977E-5,-1.0144530170139886E-4
Topic 04,2012,0.042800034857216666,0.21400017428608334
Topic 04,2013,0.037294675891060836,0.18645690768969453
Topic 05,2004,-2.8861524554676175E-5,-1.4430762277338086E-4
Topic 05,2006,0.0026822898181180664,0.016093738908708397
Topic 05,2008,0.047445407837602434,0.2846724470256146
Topic 05,2009,0.05368751911228066,0.2684375955614033
Topic 05,2010,-3.190224165838433E-5,-1.5951120829192165E-4
Topic 05,2011,-2.028906034027977E-5,-1.0144530170139886E-4
Topic 05,2012,0.042800034857216694,0.21400017428608348
Topic 05,2013,0.037294675891060836,0.18645690768969453
Topic 06,2004,-7.742197935142495E-6,-3.8710989675712476E-5
Topic 06,2006,0.0011454113132879449,0.006872467879727669
Topic 06,2008,0.12670296248391005,0.7602177749034603
Topic 06,2009,0.15586744196782626,0.7793372098391314
Topic 06,2010,-7.672167920378366E-6,-3.836083960189183E-5
Topic 06,2011,-7.277387982195038E-6,-3.638693991097519E-5
Topic 06,2012,0.002958904417145437,0.014794522085727187
Topic 06,2013,0.14079727812631543,0.70398032628231
Topic 07,2004,-7.523685171793657E-6,-3.7618425858968286E-5
