Topic,Group ID,Documents,Words
Topic 00,1997,-1.0612199047748E-5,-7.702472159122877E-5
Topic 00,1998,0.0011317013023363414,0.005658506511681707
Topic 00,1999,0.0012933699125957838,0.006466849562978919
Topic 00,2000,9.033471946255501E-4,0.00451673597312775
Topic 00,2001,0.4345220037328709,2.173488687065816
Topic 00,2002,0.0018749018622569917,0.009340891874510312
Topic 00,2003,0.5568569130683084,3.341389069079518
Topic 00,2004,0.3246093882693266,2.2518521848883415
Topic 00,2005,0.00604690615849113,0.03351585083971309
Topic 00,2006,0.004031042388889738,0.022803982069666273
Topic 00,2007,0.0031105105611164705,0.01974413190052915
Topic 00,2008,0.11006220329571359,0.6595375655370027
Topic 00,2009,0.2873877895386987,1.439280096130989
Topic 00,2010,-0.0019203713415155035,-0.011141724935692751
Topic 00,2011,0.003435386172103788,0.016988111980107478
Topic 00,2012,0.005229309219433317,0.025929709450877515
Topic 00,2013,0.004066932595015032,0.0243135518330605
Topic 00,2014,0.33400455146122826,2.003561139587518
Topic 01,1997,-3.1144385297246126E-5,-2.006987105907179E-4
Topic 01,1998,9.284299049590761E-4,0.004642149524795381
Topic 01,1999,0.0019533917248997076,0.009766958624498539
Topic 01,2000,8.653981389177208E-4,0.004326990694588603
Topic 01,2001,0.002603041439475892,0.014560867870289774
Topic 01,2002,0.0032787541434842397,0.01633186948691311
Topic 01,2003,0.0043344952751191166,0.026608833675012326
Topic 01,2004,0.7746150891245109,3.8734558352170296
Topic 01,2005,0.01065685033938554,0.05916279021682067
Topic 01,2006,1.0076309879307346,6.044436480901492
Topic 01,2007,0.0067842533355260085,0.044887513497952974
Topic 01,2008,0.002023889787306014,0.010946172764408275
Topic 01,2009,0.3135456352525718,1.5720841362855658
Topic 01,2010,0.0017227406675181611,0.01088445987957562
Topic 01,2011,0.006531195059999345,0.03251903511534977
Topic 01,2012,0.02123904247966456,0.10708927379489197
Topic 01,2013,0.006962142918621278,0.040184428808054916
Topic 01,2014,4.39040172968492E-4,0.00229826631434711
Topic 02,1997,0.9930452430308981,4.965213607633844
Topic 02,1998,3.360857128947646E-4,0.001680428564473823
Topic 02,1999,4.7653202038472076E-4,0.0023826601019236037
Topic 02,2000,0.009939183763888209,0.04969591881944105
Topic 02,2001,8.101416951833752E-4,0.0044969457173170985
Topic 02,2002,-1.6525808742739792E-4,-0.0014424248174773895
Topic 02,2003,0.00200497188484093,0.013536991660795274
Topic 02,2004,0.4308222554591868,2.1548259738946673
